r_mean,g_mean,b_mean,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,b_0,b_1,b_2,b_3,b_4,b_5,b_6,b_7,b_8,grad_mean,grad_std,label
188.7921,160.7491,103.2137,182.9239,167.3916,197.4199,215.2281,175.6011,197.0312,184.2300,180.2427,198.9024,137.7289,152.6324,194.7499,169.9438,143.3576,182.4147,127.3070,137.5365,200.5040,62.8467,107.8544,172.8457,69.8513,75.6941,140.6912,43.9651,70.9787,183.1123,0.052551,0.072626,0
224.4205,219.0054,199.1437,255.0000,252.4095,249.8162,238.2818,225.7418,251.0749,187.4361,179.4892,180.6344,255.0000,251.0989,247.5406,231.2614,202.9668,245.1716,187.0717,175.4482,175.7067,255.0000,245.9755,241.1859,214.7936,125.0354,210.5396,186.1462,158.2507,156.1464,0.022071,0.065772,0
169.6451,126.9304,36.6578,173.1744,183.4921,179.1416,154.8636,168.8838,183.2229,161.6953,164.8651,157.2111,139.9620,147.7451,122.2073,116.1229,122.0060,137.6340,119.8700,126.9559,109.8057,40.1223,64.0644,33.5670,26.8330,47.0686,39.9346,22.4842,37.6111,17.9613,0.042368,0.048309,0
198.6160,177.6134,132.4225,203.2568,210.3632,192.9397,194.6367,174.1232,183.5740,216.5412,210.8927,201.4641,181.9620,189.4603,171.3321,164.5277,140.4921,152.5689,206.6509,196.9029,194.8949,129.6339,144.0857,126.9689,99.4881,89.5124,106.7365,164.4186,157.8711,173.0381,0.041039,0.055583,0
217.2025,207.6339,172.8891,249.8332,241.6819,250.9450,219.8452,207.8521,246.3925,186.2378,166.2153,185.8768,248.0034,236.1549,248.6257,196.6251,174.1600,234.3326,185.2501,159.9013,185.7452,236.0297,206.2182,245.5341,128.2725,48.0349,176.8211,183.6145,146.7282,185.1389,0.030570,0.070436,0
112.5922,110.8036,95.1921,60.2506,69.5330,233.1016,60.1641,63.4670,146.6032,127.1754,114.5444,137.2876,66.7864,80.4911,220.0676,61.6815,64.1044,142.9213,115.9546,109.9870,134.0657,68.4858,62.8949,172.0546,65.8916,64.4660,120.9429,120.3845,86.6365,94.5613,0.049111,0.064242,0
125.6447,91.9499,57.1531,121.2644,123.5019,137.1043,159.7013,112.9607,168.8677,91.0514,94.8083,123.2053,95.0014,105.9067,91.7142,116.1102,73.9860,102.0479,101.4649,67.7907,74.8347,70.4435,59.0708,47.8663,70.5804,46.0144,55.4961,52.7084,48.2847,64.3650,0.071735,0.070224,0
212.6683,191.9258,160.9156,250.7421,248.6471,254.8003,223.4856,191.2856,238.6292,175.1602,159.3361,174.4906,245.4494,224.5940,254.6054,171.2126,129.5728,217.8867,171.0617,143.8681,172.3275,238.9048,190.9038,254.2843,103.5574,37.6600,166.1872,166.3818,126.0842,168.7980,0.033745,0.071682,0
200.9692,174.0198,97.1450,237.1369,222.2298,222.8288,228.3251,191.8354,223.5738,172.3140,158.8347,152.1091,209.2897,194.0417,209.5668,195.2536,154.8982,199.4664,144.4595,130.1278,129.4337,128.6717,120.5239,158.6739,103.1192,59.0841,123.4293,64.5044,46.2846,70.0785,0.031711,0.055741,0
178.1292,161.1862,64.8068,106.8389,196.5551,142.9652,160.6127,200.1184,164.3408,188.0551,235.2027,205.6805,100.8111,178.7926,127.0177,137.5024,186.4059,140.7283,164.1751,216.8189,195.8197,44.5074,58.2629,56.7442,31.0386,58.5315,49.9139,53.6649,109.7483,119.2877,0.054381,0.072594,0
200.2846,176.5919,154.3514,235.3358,208.6849,237.3506,192.8300,177.9459,211.8679,185.7477,169.2262,185.2019,231.7117,173.5210,229.0822,164.3049,118.6516,164.1375,185.2956,140.0589,185.1384,222.5173,134.4151,218.0180,138.6749,50.6073,127.7709,184.8145,130.3617,185.1067,0.052437,0.086197,0
105.3875,78.5809,47.4571,48.5516,88.7249,99.1869,127.6286,189.7296,134.6751,73.6061,87.8811,98.5469,29.4349,57.5678,66.6073,85.7899,148.6785,90.1236,66.2911,80.6767,81.4551,13.6288,27.6711,32.0662,38.2216,75.6000,48.5140,56.3784,67.2466,66.5370,0.083946,0.075431,0
120.0012,108.6145,84.2342,77.9568,190.5493,90.0800,80.8458,155.2538,111.2925,114.5312,161.0370,99.3943,63.0571,168.3452,92.2184,73.1385,144.2437,105.2529,111.7176,130.8890,89.2660,87.9054,37.4932,77.9121,98.0030,100.1695,83.8510,96.8030,74.1733,100.9754,0.047577,0.060473,0
95.4090,79.9195,46.9688,69.0948,102.7319,74.9296,115.7835,199.6468,91.9291,53.5834,106.4540,45.3002,56.3540,87.4732,61.3474,98.8947,177.5347,73.1244,41.9713,89.5887,33.7175,54.0398,60.6487,32.4894,58.1439,83.6208,28.5871,35.0648,45.0432,25.7775,0.059397,0.066274,0
159.4884,135.6201,111.9938,178.6284,152.6444,135.4057,180.3652,177.1171,155.3419,156.7545,151.1759,148.4594,165.0026,124.4238,108.2162,165.4202,144.2095,123.1702,132.5097,128.8476,129.5289,148.2799,97.2206,85.7152,145.6271,100.7886,90.9641,123.4231,103.8165,113.1936,0.049762,0.066571,0
70.6945,66.5566,51.1670,39.1593,56.5331,47.2211,112.5853,182.3130,94.2094,37.8166,35.4226,32.8884,43.2973,57.7067,48.8189,98.8910,156.6414,87.3892,40.5157,33.3230,34.1039,55.2182,65.5047,58.1522,56.9609,59.7839,39.4183,49.2694,33.1937,43.6773,0.041951,0.056742,0
160.2168,153.4132,140.5339,168.4605,184.6554,151.2209,163.1502,161.1629,164.3631,137.7817,151.0366,159.9697,148.3352,168.4455,145.0944,150.9716,153.6076,154.5637,142.7997,157.2128,159.4463,135.5246,144.7705,146.1441,131.5148,128.6170,152.3718,133.6455,136.6450,155.2931,0.056957,0.048095,0
114.5195,88.2960,55.5964,72.0891,119.5780,58.3106,122.9189,198.6310,103.4641,94.5985,163.9744,96.0842,51.9343,97.7686,37.2440,90.1235,163.7279,75.6151,69.3489,133.7803,74.0684,33.5898,68.7834,17.8465,49.8908,100.9762,50.0523,48.1216,75.9365,54.3839,0.032788,0.049051,0
124.9949,106.7115,93.1408,103.8261,175.6779,140.4533,100.2593,172.7404,150.7967,117.8877,99.9217,64.0987,49.9769,131.2568,110.5923,66.3729,120.4308,128.7158,138.7128,113.3508,99.2658,50.7171,67.8559,89.6422,63.5198,69.8654,110.3942,148.1123,119.2796,116.4458,0.078340,0.088245,0
166.6962,121.8152,35.8311,181.1952,186.3038,176.8948,179.1132,159.8820,189.1977,143.0613,146.8062,138.4434,139.7043,146.3494,118.1926,139.4753,113.8428,143.8603,101.6135,103.7463,90.2709,59.5005,57.7975,27.8825,65.4114,25.0603,38.4757,24.8402,19.6750,4.8983,0.034007,0.037436,0
131.0909,80.0414,48.9195,137.0984,166.4917,104.9033,145.9380,157.2862,144.0019,58.1556,102.1683,163.0802,75.9098,92.5526,52.8007,97.1783,94.5676,87.6586,45.6701,55.9283,117.8212,45.6166,44.2319,40.5793,58.5244,46.3462,53.7690,43.4204,37.9652,69.8329,0.082939,0.081458,0
87.8068,66.6315,36.7277,122.1490,63.7613,87.6025,68.0489,96.9711,99.8610,31.2935,108.7544,111.5250,100.7841,43.9365,64.5749,50.5212,75.3584,76.0384,22.0861,80.9451,85.3454,64.3259,21.5889,29.8473,37.0306,37.4413,42.8556,13.0283,33.3135,51.4614,0.055684,0.067213,0
113.5869,87.3079,61.3484,130.7961,157.8314,117.2738,127.5195,160.8795,113.0845,77.3765,83.1102,56.5436,104.0082,125.9952,83.0193,99.3446,127.5031,81.5019,60.3409,65.4522,40.3331,86.0917,90.4045,59.6312,70.1250,76.1567,58.7214,43.3001,43.0402,26.1443,0.076112,0.090667,0
119.6199,108.3517,82.8252,131.7957,132.8595,91.8371,154.7223,186.5610,180.6865,67.4158,63.8777,66.7194,116.3625,120.6390,93.8320,125.9710,163.3623,164.2992,64.5986,61.0221,64.8949,86.7099,93.8880,72.2251,64.3900,115.7789,142.5610,55.5026,54.4848,59.3457,0.052993,0.064372,0
156.6004,143.0287,119.0838,171.5705,182.1906,191.4977,166.4921,164.7670,171.1748,101.5708,123.0701,136.6676,151.4509,155.6305,180.8572,159.2801,162.8097,162.2982,85.7781,112.8233,115.8958,120.5283,85.1484,168.8921,142.5322,141.0410,151.8514,71.4506,99.6090,90.3985,0.040912,0.051709,0
167.0270,140.1119,102.0540,177.3902,180.7910,164.6284,189.2388,186.2112,173.6439,144.5651,141.6058,145.3035,126.2683,140.3411,122.1581,184.1366,161.9013,133.2861,123.2066,151.1406,118.7455,58.3086,76.4369,61.1476,167.6206,117.9064,91.4686,105.5344,146.8383,93.5622,0.047659,0.057221,0
154.8143,144.0880,139.5852,173.0841,168.0626,147.0049,169.0089,158.1717,144.2728,165.1581,134.8304,134.7755,149.3097,164.0373,155.1902,121.9192,116.2771,151.4760,162.2370,134.8912,142.1941,147.1133,159.8367,160.3502,104.7046,91.8445,157.3211,156.1100,132.6299,147.1813,0.021283,0.032772,0
169.2397,143.2772,100.8670,174.1372,160.2389,153.7979,184.6064,189.9081,183.7084,170.1629,160.8647,145.9214,119.8666,118.2444,111.4428,160.6658,170.4159,159.6851,149.9278,161.2848,136.9115,54.0397,49.7585,43.7956,113.9823,118.8451,120.7444,129.4078,153.0326,122.0335,0.054400,0.057257,0
177.4374,146.5799,120.1699,158.9244,162.5949,183.2184,186.1174,170.9752,198.0432,172.5273,169.8492,194.4895,160.5872,123.3635,185.9600,145.3941,89.2549,187.2606,146.4784,103.0838,178.0057,163.4569,118.9171,188.6962,93.8636,37.3775,150.6190,109.0470,72.4521,147.1781,0.019953,0.033959,0
116.9410,90.8885,59.0001,134.7610,138.6320,122.5662,126.0919,108.6220,157.8398,83.9083,93.2997,88.0852,109.2872,101.5924,90.0911,106.2124,77.9224,100.0620,82.8669,78.6205,72.3296,80.7941,58.8249,51.5704,62.6218,48.0436,67.5969,48.4034,62.8728,50.7180,0.077286,0.076989,0
109.1416,97.2469,59.7023,88.4916,126.7940,49.8746,117.8441,124.8167,117.3662,103.3089,122.2285,129.8710,102.9032,117.0667,55.9054,114.8130,91.9647,111.7643,81.9783,97.1950,101.3671,61.8893,75.2051,42.2559,62.2781,45.6078,61.3039,52.6672,65.9712,70.1169,0.089041,0.082817,0
102.0862,72.3705,37.7687,121.0746,129.0324,98.0406,110.6178,121.7879,89.9283,85.4366,92.1156,70.8867,92.8240,97.3937,76.1362,82.3839,78.9752,56.4829,56.0560,63.2822,47.9895,55.0467,65.1994,44.6483,33.9643,36.9895,31.9825,21.7445,27.0483,23.2606,0.077881,0.065597,0
132.2086,131.5098,117.5276,146.4010,192.7704,142.4793,147.9457,151.7518,118.8684,97.5334,106.2575,85.8068,153.9059,193.1906,143.6972,128.6135,125.4415,115.0606,101.3268,105.0865,117.1232,157.9889,182.4892,146.7278,100.9312,78.9270,109.6962,93.3152,86.7035,100.9651,0.066575,0.080604,0
89.0847,70.7053,59.2377,65.5190,84.0604,94.2740,53.8741,102.8653,98.1621,89.8765,113.3165,98.5795,67.0303,87.4468,108.1241,62.2092,58.9483,68.8309,61.2800,60.0123,63.1888,65.6233,62.3600,58.7415,62.4184,54.3424,44.6765,56.5451,64.4779,64.2240,0.083175,0.068207,0
113.5869,87.3079,61.3484,130.7961,157.8314,117.2738,127.5195,160.8795,113.0845,77.3765,83.1102,56.5436,104.0082,125.9952,83.0193,99.3446,127.5031,81.5019,60.3409,65.4522,40.3331,86.0917,90.4045,59.6312,70.1250,76.1567,58.7214,43.3001,43.0402,26.1443,0.076112,0.090667,0
185.7483,180.2088,161.5880,229.5797,195.3107,197.7415,213.0895,131.6565,159.4456,207.9949,144.2827,195.1749,227.2523,186.7913,213.3886,219.1987,70.0824,146.7216,205.3251,147.2680,209.0568,221.6324,167.2819,190.4822,201.2213,52.3064,121.6653,199.4965,114.9955,188.9213,0.027369,0.037772,0
143.4165,143.0623,143.6156,167.8483,169.0921,149.8244,165.9037,147.8205,147.3230,127.2553,104.8793,111.2119,144.3011,160.7709,155.5516,135.8020,121.2684,151.8802,150.4039,130.4639,137.1365,141.4797,154.3146,159.2578,119.6489,103.0420,156.1082,161.4925,144.5412,152.5459,0.023882,0.034076,0
76.7974,67.4161,27.2529,97.6994,88.2663,124.1208,45.8735,87.1992,75.1697,50.5213,71.0133,50.8291,85.6703,86.8937,85.6238,48.8231,82.1564,61.2436,44.3075,63.2650,48.4489,39.7559,39.6808,21.8655,18.7219,42.9705,18.1620,27.1314,21.0360,16.0032,0.059164,0.050120,0
107.2923,92.4659,69.8073,92.5670,97.4087,79.9004,84.0622,91.0688,130.6640,109.2584,128.7499,150.4355,87.4239,90.0601,78.3959,78.3832,81.1053,103.8765,98.6227,98.7989,114.9248,72.5866,73.5736,56.7486,64.6646,60.8771,76.8685,86.8016,56.3368,79.8725,0.143834,0.108504,0
95.8088,134.2851,131.5364,73.5378,120.3458,67.9755,127.2738,174.0864,142.5123,31.2368,72.4136,51.6536,178.9495,158.5793,148.1265,139.2816,90.2875,132.8672,151.0722,107.3587,104.5733,201.8144,145.6049,167.2449,141.9397,39.9957,101.3464,182.0070,90.3488,117.6565,0.040147,0.047088,0
86.0899,84.9653,63.9188,79.2659,91.0408,74.8112,97.1143,93.1723,90.7021,78.5695,112.9456,56.8816,107.6762,119.1820,87.5181,75.9165,95.6984,96.4347,58.2127,83.7053,41.3525,60.5472,73.3042,68.9633,63.3030,71.4256,76.3629,53.8824,70.6379,36.8779,0.111507,0.089102,0
132.2198,134.3900,114.9666,155.6117,190.2920,126.6661,141.6081,109.0768,178.0368,124.5870,42.0787,123.8683,164.3754,173.5625,142.5453,135.5081,95.2264,185.5613,139.0554,43.6392,132.0512,158.6084,142.2580,154.8833,114.4330,85.6293,130.8691,101.0168,38.4891,111.1064,0.091959,0.086347,0
156.6004,143.0287,119.0838,171.5705,182.1906,191.4977,166.4921,164.7670,171.1748,101.5708,123.0701,136.6676,151.4509,155.6305,180.8572,159.2801,162.8097,162.2982,85.7781,112.8233,115.8958,120.5283,85.1484,168.8921,142.5322,141.0410,151.8514,71.4506,99.6090,90.3985,0.040912,0.051709,0
78.6361,86.7386,73.2514,101.9675,87.8362,97.2397,76.8197,71.1829,67.2005,95.9930,74.6197,36.4000,117.6572,97.6071,115.2520,87.6449,80.5189,110.6115,73.9619,48.7915,50.2547,103.6456,91.5260,117.1586,66.5219,65.5933,66.8325,71.3338,45.1307,33.6536,0.102679,0.087653,0
129.2020,78.2607,50.7286,170.7599,195.0922,160.2809,139.0199,125.0737,130.2964,83.3830,77.7654,83.5531,121.1074,131.6629,75.5244,84.7020,77.3711,84.2927,45.6731,46.0589,39.8609,98.7020,66.8057,30.7768,58.0786,35.2345,56.0953,43.2661,29.6699,39.2209,0.053156,0.062847,0
138.5695,118.0812,103.8603,127.6563,160.4167,203.7758,131.8526,126.1724,164.5566,92.2285,112.4931,127.1205,99.9609,138.4625,187.7418,100.4555,98.9695,143.2662,76.5631,98.7695,117.5115,80.1929,121.7969,175.1716,70.9744,78.0153,129.9229,63.9590,93.6657,119.7576,0.094304,0.078061,0
77.9932,70.3360,62.4028,61.0127,77.2585,85.3078,66.9338,108.8483,90.0816,92.3781,74.7744,44.9579,57.9327,57.9717,70.8517,61.2841,65.3152,99.3856,88.8635,72.4325,58.4661,61.0516,48.0144,64.2550,64.2016,53.7157,72.8637,90.2249,56.5611,50.8371,0.105161,0.088456,0
144.5935,105.5723,76.8627,132.3477,161.9018,148.6432,165.0747,139.6638,168.1636,122.2715,143.5556,119.5316,93.1946,109.8921,95.9045,141.5425,81.5360,133.3588,87.0450,125.9501,81.7949,64.7268,55.5855,56.4776,126.5300,49.5173,106.3501,63.1437,114.2398,55.5108,0.054450,0.069242,0
61.1705,68.8114,62.7741,27.7563,60.9385,28.0536,62.9087,104.8467,64.8237,63.9172,76.3783,60.5262,34.1459,58.2948,32.6620,69.2963,108.1768,55.0911,86.2347,95.9420,79.2353,23.7838,44.6361,23.6151,51.6221,87.9351,48.1909,93.8268,102.4780,88.6242,0.074373,0.068502,0
104.9456,77.1726,42.1575,95.4683,131.9113,119.2449,95.3128,124.8024,140.6470,99.2823,62.3678,75.1430,78.1081,90.4412,92.6771,64.2612,91.4111,83.8269,69.6631,61.5016,62.4032,48.0531,46.2015,59.8531,36.1779,52.9047,42.9988,29.7983,24.6138,38.6502,0.075984,0.071157,0
81.7959,50.9523,30.1438,67.3282,104.6171,63.8863,98.5695,103.3730,61.4242,60.0204,92.8068,83.6598,48.6429,65.2689,43.3102,64.7923,67.6840,32.9522,28.6279,53.0775,54.1730,22.1844,46.2514,37.5168,28.1490,41.5808,18.7067,17.5035,28.7944,30.6691,0.075589,0.070244,0
127.3567,101.5081,76.5763,170.8547,169.1078,124.9856,123.9146,169.1275,121.8027,88.0197,103.5448,76.5085,123.8751,140.3050,109.6751,95.9930,137.2189,99.9333,75.5576,82.7768,49.4971,94.8105,102.4792,106.4776,68.4222,84.7333,70.8168,78.5327,47.8421,36.7091,0.078524,0.072418,0
102.9809,86.0080,45.5729,77.1762,126.1929,62.4005,85.1359,156.6352,123.5376,78.3168,140.5936,75.0715,82.9457,110.1946,64.1480,60.6376,113.0824,114.4139,60.6089,103.9229,63.3867,46.2672,40.5551,37.8590,40.5224,68.3805,62.3315,31.3154,43.8203,38.6157,0.075217,0.062972,0
65.7867,60.9988,50.5707,27.1736,55.5632,27.8116,108.6216,106.0252,93.8194,78.1043,49.8658,45.3157,19.4489,40.6722,23.1533,89.0408,81.5409,73.2325,91.1448,66.3632,64.6142,13.4457,26.8930,17.3139,66.1692,55.9296,39.9197,92.1501,71.3067,72.2759,0.055692,0.068304,0
149.8181,137.5080,90.9548,171.0422,160.0433,151.9823,168.9143,122.6824,120.6352,161.0708,157.3960,135.9507,157.6453,142.4400,110.4884,153.4438,117.5064,118.6125,149.8068,153.4307,134.7989,98.8955,88.6261,56.9042,115.7400,67.7061,82.3696,103.5751,114.1227,90.6875,0.105223,0.080289,0
113.8906,84.8316,49.7887,69.0305,109.8083,79.5045,139.2686,115.5133,125.1173,156.9892,116.7507,113.3480,52.4519,88.2539,64.1891,100.2516,78.8928,93.9163,112.1713,89.8189,83.6773,30.1835,60.5707,34.4557,61.9395,46.0229,57.9165,63.2754,46.9576,46.8571,0.091113,0.079936,0
158.7008,123.7774,103.8300,198.3988,185.7037,150.0895,186.5605,187.1515,187.2037,157.4884,105.8547,71.8923,160.9217,152.3475,118.4642,144.3484,144.7717,130.6187,124.8976,83.3624,56.2475,141.8414,131.5140,99.1682,121.4492,114.7685,95.1840,110.4959,74.1077,47.9824,0.058153,0.066552,0
146.1421,128.8853,61.7292,122.3094,110.2609,82.6103,143.0007,153.4314,179.1938,131.6402,186.3562,204.8329,133.5333,126.2848,97.8757,132.5164,131.7471,166.6031,95.9576,125.7824,149.2812,57.7203,63.1926,21.7022,57.4886,58.5643,118.3762,59.8479,46.0902,72.0133,0.093040,0.077050,0
94.2374,74.8535,38.0195,81.6895,156.9241,72.6182,101.5584,150.0384,93.1781,47.8830,91.3125,52.8208,88.0416,131.2708,58.3244,71.4024,102.9733,75.2997,38.0543,62.5811,46.4315,52.3428,68.2033,29.7516,26.2654,59.2800,43.3179,21.3308,28.7048,13.5117,0.077736,0.075948,0
223.9849,207.8593,176.5803,252.3365,247.6750,251.0319,217.2032,176.3062,210.4679,214.7219,212.0790,235.7200,246.9833,241.9728,250.2481,193.3922,130.5918,184.9874,200.0530,192.9379,232.0054,233.1993,222.4578,247.1689,140.1687,73.9559,132.0051,187.8654,147.6849,208.4505,0.034212,0.061913,0
135.6639,114.5028,69.9174,153.4289,178.6465,159.4634,133.7578,151.9294,161.8560,103.0991,104.7617,75.3711,130.4814,168.0317,119.8060,124.5643,135.8736,112.0193,90.5323,86.8899,63.7360,81.8450,115.6835,73.3545,81.3929,79.1133,60.2198,55.0045,45.5593,38.3259,0.069584,0.072394,0
220.4212,128.6983,67.1704,252.7716,246.9411,252.2093,206.9270,126.4832,200.2029,238.2062,231.1589,229.3795,143.2978,141.1576,139.0675,149.6465,87.4789,108.2011,135.0154,132.4272,122.5507,80.0389,75.8627,72.3077,65.7368,36.6648,63.6360,74.3500,71.0784,65.1064,0.026394,0.046289,0
119.9590,115.5611,115.5097,133.9511,123.1543,129.2429,141.4884,125.6737,104.7238,109.9511,115.7832,96.0032,142.4942,126.5035,127.2130,119.7217,120.7298,88.0248,109.2436,114.8378,91.6114,142.7751,132.0181,133.9105,95.5492,117.8391,79.2597,116.7358,122.2851,99.3283,0.089732,0.090941,0
144.2720,103.5058,47.2511,200.3240,174.9460,109.0947,160.3691,168.2607,98.7803,144.0366,164.4940,79.1014,156.7546,130.0804,91.1291,105.3674,127.9596,85.8053,46.6166,113.0740,74.7418,60.9591,18.9256,49.7221,61.4161,26.3982,73.0302,42.9211,30.3989,61.8025,0.046808,0.049939,0
135.8775,100.8847,67.7592,106.7502,138.5733,106.1521,147.3063,150.9675,179.4212,67.9723,162.6870,162.2797,94.6147,114.1067,98.2482,105.2277,72.4855,139.1443,46.6162,95.5460,141.6877,73.7041,89.1631,85.7740,45.2519,29.8236,83.5901,30.0514,60.3257,111.4500,0.051366,0.057494,0
126.6626,103.5362,78.0829,166.0318,180.9365,138.9662,127.5726,152.1654,112.5731,90.4378,81.3636,92.1105,134.4172,159.1121,106.2543,88.6744,131.7689,92.3886,71.3459,77.5309,71.7760,104.1564,121.7025,86.4262,61.3551,111.6323,69.7499,44.9725,52.9280,51.0776,0.073192,0.070691,0
147.6328,144.5755,130.3997,191.2476,157.9038,206.9092,151.4364,41.7131,176.8876,159.2281,45.6123,200.0450,171.4609,120.6090,191.7113,150.0795,55.8251,187.9029,158.7097,58.5444,207.6199,154.0088,83.0840,172.9128,142.7998,42.1719,177.8953,154.1557,46.3237,201.2892,0.048098,0.074442,0
114.0858,96.9212,74.6808,73.6560,64.9880,74.8332,150.3181,149.1989,124.0927,139.3117,136.7200,113.1699,64.6591,60.4487,71.5493,126.7018,121.9899,102.7161,112.2252,115.8740,95.7583,47.9515,47.4645,61.6096,84.9767,93.0199,85.5154,82.5089,89.8084,78.7166,0.083175,0.078191,0
88.6514,84.4041,78.0320,109.8764,102.6706,103.4794,144.2703,89.1685,95.9498,42.9011,56.4689,53.4925,119.1725,99.6678,98.8176,124.9146,77.3980,82.3200,44.4635,46.8582,66.4956,108.9172,105.1001,86.6406,103.7099,90.3881,71.9512,34.0069,49.3464,52.3952,0.099538,0.088108,0
99.5168,111.6375,94.0725,121.2450,119.9275,37.5716,158.1445,89.0106,123.5241,81.8088,78.1163,88.4190,101.1684,122.7535,77.8479,131.4813,132.4140,104.2041,95.3584,114.2183,125.1973,91.7623,95.2615,125.5579,125.5395,93.1344,96.6756,61.2236,82.4160,76.6103,0.062066,0.058782,0
97.8722,81.8795,75.2961,101.0821,118.6759,95.7219,111.4958,151.7787,115.7004,66.9297,52.5607,66.7166,94.8740,114.4206,99.5619,86.4536,106.9930,90.1915,59.5693,31.9864,52.8017,93.5968,113.1205,96.8645,90.1172,94.6102,66.4393,59.8843,30.1886,33.0800,0.053968,0.052384,0
81.4234,74.3812,68.8054,113.1293,105.4863,172.8490,60.8903,39.1269,126.8051,37.8573,50.2389,28.9307,102.7967,92.2623,165.7793,54.4114,33.7712,118.1360,33.5922,45.2963,25.7003,92.1167,78.4825,157.0242,50.6484,33.2344,109.2280,34.6122,42.3936,23.5392,0.047414,0.064605,0
89.7159,76.1832,69.6999,114.0452,70.4604,102.4751,73.6703,112.5619,65.2277,63.8708,80.0904,125.1576,94.2970,59.2800,79.7684,63.7981,105.9085,60.3677,56.3132,70.0427,95.7760,88.4611,50.1303,72.5235,57.9114,102.2432,59.0083,52.4643,67.5253,76.9301,0.068940,0.068672,0
119.2174,112.9282,80.1219,124.2102,119.0620,65.6952,139.1497,95.6424,86.5797,216.8395,129.5949,96.8416,127.7352,131.6748,72.1181,130.1989,90.3859,80.7381,199.0803,109.5640,76.2856,80.9327,70.5007,46.8958,89.3462,61.2339,52.5056,180.5319,87.2277,52.5541,0.084313,0.075972,0
148.9591,147.6891,115.2843,89.0113,160.7719,88.0555,158.5267,208.4032,144.4948,171.5711,192.9523,125.3218,103.6655,166.9665,132.1723,136.0793,171.3308,125.8216,176.1536,165.9590,149.3919,72.2443,132.1142,57.0191,107.0909,139.4303,95.9265,141.5757,137.5375,151.9930,0.083632,0.079749,0
111.0650,92.4594,79.3368,130.5896,63.0669,167.0362,81.5300,56.8155,148.2235,123.6781,62.3269,166.8976,110.5632,43.8550,145.2160,67.4273,43.3816,128.6296,103.3916,45.4277,144.7365,92.5943,33.8721,124.1780,60.0559,39.4168,109.9043,91.6470,38.6325,124.0635,0.093533,0.085629,0
115.6607,104.5237,92.4101,138.7911,107.5418,84.6452,103.6335,95.5349,142.7700,133.9476,126.8128,107.4441,102.4699,116.1598,92.2859,105.7079,97.5314,109.3797,111.3503,114.5659,91.3067,72.0307,104.3128,78.8795,127.2164,103.2533,80.6482,104.4065,99.0818,61.9239,0.065989,0.082758,0
150.3812,126.2614,112.3127,142.4184,183.0536,190.5122,160.7471,166.6340,154.5414,118.5936,77.3526,160.3455,105.7477,146.5670,188.4012,143.8277,89.2674,159.7869,111.8839,37.6236,154.1274,84.7300,142.3377,190.7224,109.2273,72.3624,145.2612,76.5133,28.7350,161.4888,0.053529,0.065429,0
92.5203,106.3878,38.2565,125.3810,126.1981,56.0378,85.5889,105.9851,60.2791,116.1106,90.0341,68.4171,154.9955,145.7775,82.1670,113.3504,101.4102,71.3067,124.7816,77.4338,88.7222,31.6924,40.3917,25.0952,24.3840,45.8819,39.2549,50.4802,48.4533,38.1585,0.108258,0.097628,0
158.1142,154.8065,150.0644,202.9835,189.5257,101.5382,185.8540,188.1688,186.4613,62.8186,160.7187,145.0387,200.6721,185.1420,99.0950,183.7100,182.7320,179.5771,62.2570,159.0181,141.2155,192.6655,177.5137,98.7390,177.2873,174.2893,172.5933,64.4535,154.7253,138.4653,0.045404,0.061120,0
108.9789,71.4896,74.6015,143.8254,98.9822,171.9949,161.4207,77.6058,99.0930,53.7703,46.8311,127.7142,93.0350,54.8537,128.7836,117.5073,47.8609,66.7446,19.8981,19.2068,95.7292,91.3368,64.8273,118.6362,107.1798,56.1121,72.6044,36.4536,36.1391,88.2725,0.055687,0.060373,0
178.4370,181.1244,181.4929,196.6617,220.2399,186.5207,205.6522,129.0369,199.2867,162.4355,141.2738,166.2202,207.0753,226.2975,200.5896,211.3525,99.6811,206.4918,163.0375,141.2587,176.1724,202.9228,230.3513,203.2277,211.4956,87.2176,212.0647,163.9704,140.9160,183.0571,0.034106,0.059432,0
94.6066,87.0679,44.5455,78.8342,159.9558,191.4236,91.9608,88.9816,96.6269,46.5476,34.7399,63.8037,89.2180,140.1427,150.2431,104.5725,88.7353,88.2458,36.4114,34.6081,53.2909,46.6543,61.8011,81.2667,45.8986,45.3718,41.9798,25.1892,28.2177,25.2310,0.050187,0.062312,0
153.8278,113.1238,93.5138,170.5913,170.7567,183.8805,123.1376,97.7547,145.5880,164.5216,162.1141,167.3333,128.8963,128.0729,139.1333,92.3354,61.5528,103.0043,122.8719,118.8813,124.5592,107.8243,106.6498,115.9551,79.9616,46.0056,83.8123,101.0505,96.9069,104.5627,0.054782,0.042782,0
79.9105,61.0843,44.2155,92.8890,88.9111,86.1991,39.9450,76.8651,98.3886,52.6297,99.7416,82.9019,76.3900,64.0343,66.2178,32.1335,58.5521,73.7949,46.1606,71.4479,60.6467,57.6184,51.8327,45.8317,24.7008,42.0289,47.6365,38.8275,47.8178,41.4917,0.067950,0.080634,0
